NAME,SIGUNNAME,GUNAME,DONGNAME,X,Y,UNIQUEID,BUSSTOPID
냉정고개,부산광역시,-,-,129.0173639,35.1518505,5111,50000000417
개금삼거리,부산광역시,부산진구,개금1동,129.0262127,35.15292577,5144,21050741006
동의대학교입구.동의대역,부산광역시,부산진구,가야2동,129.0313909,35.15359385,5060,21050721009
부암역,부산광역시,부산진구,범천4동,129.0483454,35.15666741,5195,21050791011
좌천역.좌천삼거리,부산광역시,-,-,129.0538661,35.13308302,3708,50000002997
부암역,부산광역시,부산진구,범천4동,129.0489876,35.15733694,5194,21050791010
가야전신전화국,부산광역시,부산진구,가야2동,129.0292996,35.15375906,5109,21050721013
개금삼거리,부산광역시,부산진구,개금1동,129.0249506,35.15345414,5145,21050741013
냉정고개,부산광역시,사상구,주례2동,129.0154231,35.1517934,5110,21150611005
경남정보대.냉정역,부산광역시,사상구,주례2동,129.0123508,35.1515209,15112,21150611011
럭키아파트.주례역,부산광역시,사상구,주례1동,129.0045604,35.15086553,15117,21150601014
주례1동주민센터,부산광역시,사상구,주례1동,128.9974513,35.15167523,15121,21150601005
온골마을입구,부산광역시,-,-,128.9955946,35.15263019,15283,50000001912
북부산세무서.감전역,부산광역시,사상구,감전2동,128.9919245,35.15519429,15098,21150591015
삼대한의원,부산광역시,사상구,감전2동,128.9879913,35.15897817,15081,21150591012
사상우체국,부산광역시,사상구,괘법동,128.9864878,35.16055082,15254,21150571036
서부시외버스터미널.사상역,부산광역시,사상구,괘법동,128.9839978,35.16389963,15076,21150571030
사상초등학교,부산광역시,사상구,괘법동,128.9825289,35.16685539,15065,21150571011
덕포시장,부산광역시,사상구,덕포1동,128.9830798,35.17103491,15054,21150551002
덕포역.덕포2동행정복지센터,부산광역시,사상구,덕포2동,128.9843933,35.17476464,15046,21150561005
북부면허시험장,부산광역시,사상구,덕포2동,128.9849739,35.17723292,15040,21150561004
청소년지원센터.모덕역,부산광역시,사상구,덕포2동,128.9857998,35.18060909,15034,21150561003
부산은행모라동지점,부산광역시,사상구,모라1동,128.9867933,35.18465515,15028,21150521004
모라사거리,부산광역시,사상구,모라1동,128.9876526,35.18726231,15013,21150521003
모라우성아파트,부산광역시,사상구,모라2동,128.9915159,35.18927578,15017,21150531015
구남역.구남중학교,부산광역시,북구,구포2동,128.9952171,35.19692252,8087,21080521005
구남시장,부산광역시,북구,구포2동,128.9979518,35.20056414,8091,21080521017
구포초등학교,부산광역시,북구,구포2동,129.0008286,35.20406576,8095,21080521019
구포시장남문.반도유보라아파트,부산광역시,북구,구포1동,129.0030119,35.20463733,8098,21080511005
강서구청역,부산광역시,강서구,대저1동,128.9805811,35.21085717,12032,21120511025
강서구청,부산광역시,강서구,대저1동,128.9826886,35.21242192,12001,21120511006
대저119안전센터,부산광역시,강서구,대저1동,128.9774674,35.21461085,12003,21120511013
수로다리,부산광역시,강서구,대저1동,128.9700177,35.21500353,12061,21120511005
낙동중학교,부산광역시,강서구,대저1동,128.9648225,35.21526794,12004,21120511015
강서복지회관.우편집중국,부산광역시,강서구,대저1동,128.9584865,35.21519559,12005,21120511011
중리입구,부산광역시,강서구,대저1동,128.9561721,35.21481728,12006,21120511001
부산교도소,부산광역시,강서구,대저1동,128.9528867,35.21400323,12007,21120511009
국립농산물품질관리원,부산광역시,강서구,강동동,128.9407366,35.21708395,12010,21120531001
대사리1구,부산광역시,강서구,강동동,128.932791,35.21983546,12025,21120531003
(주)신영,부산광역시,-,-,128.8204319,35.13930754,12485,50000002076
한일기공,부산광역시,-,-,128.8250887,35.14187125,12459,50000000758
테크노파크입구,부산광역시,-,-,128.8286607,35.14435878,12461,50000000760
자동차부품복지관,부산광역시,-,-,128.8305848,35.14625607,12463,50000000762
이원솔루텍,부산광역시,-,-,128.8308496,35.14827747,12465,50000000162
자동차부품멀티관,부산광역시,-,-,128.8243389,35.14907416,12334,50000000161
삼영MT,부산광역시,-,-,128.819743,35.1497584,12487,50000002078
에스피엘,부산광역시,-,-,128.8249902,35.15060319,12489,50000002080
지사문화회관,부산광역시,-,-,128.8312749,35.1506097,12356,50000000380
지사휴먼시아아파트,부산광역시,-,-,128.8343133,35.15056373,12354,50000000382
금강.협성아파트,부산광역시,-,-,128.8359479,35.15042858,12413,50000000572
동화엔텍,부산광역시,-,-,128.8365113,35.14876855,12329,50000000153
명동,부산광역시,-,-,128.8447512,35.14438069,12327,50000000151
지사산단입구,부산광역시,-,-,128.8585943,35.13603571,12431,50000000428
우성전기,부산광역시,-,-,128.8614826,35.1461682,12440,50000000656
조선해양기자재회관,부산광역시,-,-,128.8599634,35.15028299,12433,50000000653
강진산업,부산광역시,-,-,128.8594779,35.15330045,12434,50000000652
DSK,부산광역시,-,-,128.8605986,35.15746029,12437,50000000650
한국해양대학교서부산융합캠퍼스,부산광역시,-,-,128.8669793,35.1612823,12529,50000002687
범방동삼층석탑,부산광역시,-,-,128.864093,35.16223697,12531,50000002688
조선해양기자재연구원,부산광역시,-,-,128.8632109,35.16061036,12527,50000002684
탑동,부산광역시,-,-,128.8642481,35.1589362,12439,50000000647
렛츠런파크관람대,부산광역시,-,-,128.8682046,35.15632035,12446,50000000641
렛츠런파크에코랜드,부산광역시,-,-,128.8724477,35.15114053,12444,50000000644
렛츠런파크정문,부산광역시,-,-,128.8768575,35.15156794,12442,50000000646
렛츠런파크입구,부산광역시,강서구,녹산동,128.8821583,35.15252727,12149,21120561114
사구,부산광역시,강서구,녹산동,128.8862702,35.15886194,12155,21120561125
둔치도입구,부산광역시,-,-,128.8927484,35.16316005,12451,50000000661
감전동수문앞,부산광역시,사상구,감전1동,128.9743218,35.15737366,15086,21150581020
파라곤호텔,부산광역시,사상구,괘법동,128.9818876,35.16230942,15226,21150571012
코레일사상역,부산광역시,사상구,괘법동,128.988403,35.16273355,15249,21150571024
서부시외버스터미널.사상역,부산광역시,사상구,괘법동,128.9863473,35.16255759,15073,21150571017
감전교회,부산광역시,사상구,괘법동,128.9836658,35.15842324,15088,21150571026
새벽시장,부산광역시,사상구,감전1동,128.982638,35.15398764,15138,21150581013
경북철강,부산광역시,사상구,학장동,128.980784,35.14666472,15145,21150631014
화진철강,부산광역시,-,-,128.9773489,35.14215361,15271,50000000480
진성철강,부산광역시,-,-,128.9717919,35.14419525,15275,50000000483
부산은행사상공단지점,부산광역시,사상구,감전1동,128.9700962,35.1406989,15183,21150581003
엄궁정비,부산광역시,사상구,감전1동,128.9709056,35.13628302,15184,21150581002
엄궁삼거리,부산광역시,사상구,엄궁동,128.9714454,35.13069231,15188,21150641014
엄궁한신1차아파트,부산광역시,사상구,엄궁동,128.9676211,35.12570777,15198,21150641020
하단SK뷰아파트앞,부산광역시,사하구,하단2동,128.9623579,35.11713376,10075,21100571010
하단교차로,부산광역시,-,-,128.9673871,35.10749858,10232,50000000046
하단역,부산광역시,사하구,하단2동,128.9663905,35.10634479,10077,21100571002
을숙도문화회관,부산광역시,사하구,하단2동,128.9472931,35.10801339,10096,21100571003
경일고등학교입구,부산광역시,강서구,명지동,128.9241591,35.11366552,12101,21120541022
경일고등학교후문,부산광역시,-,-,128.9192762,35.11144227,12541,50000002756
스위트팰리스,부산광역시,-,-,128.919024,35.10957176,-,50000002489
협성휴포레,부산광역시,-,-,128.9186014,35.10686587,12491,50000002066
호반베르디움2차.금강펜테리움2차,부산광역시,-,-,128.9179,35.10220878,12493,50000002068
금강펜터리움1차,부산광역시,-,-,128.9176436,35.10050939,-,50000002524
중흥1차.더힐시그니처동문,부산광역시,-,-,128.9162266,35.09618821,12500,50000002086
명지더웨스턴,부산광역시,-,-,128.9139274,35.09645437,12509,50000002474
지법서부지원.지검서부지청,부산광역시,-,-,128.9082039,35.09705378,12495,50000002083
더샵퍼스트월드,부산광역시,-,-,128.9050211,35.09740126,12545,50000002763
국회부산도서관,부산광역시,-,-,128.9046696,35.10373768,-,50000003056
국회부산도서관입구,부산광역시,-,-,128.9049301,35.10197175,-,50000003055
더샵퍼스트월드,부산광역시,-,-,128.9049567,35.09698772,12546,50000002764
지법서부지원.지검서부지청,부산광역시,-,-,128.9081621,35.09667143,12496,50000002082
더힐시그니처,부산광역시,-,-,128.913911,35.09610419,12518,50000002525
중흥1차.더힐시그니처동문,부산광역시,-,-,128.9161913,35.09585083,12501,50000002087
금강펜터리움1차,부산광역시,-,-,128.9180442,35.09982265,-,50000002523
호반베르디움2차.금강펜테리움2차,부산광역시,-,-,128.9183817,35.10217412,12494,50000002067
협성휴포레,부산광역시,-,-,128.9190614,35.10684056,12492,50000002065
스위트팰리스,부산광역시,-,-,128.919502,35.10961377,-,50000002488
경일고등학교후문,부산광역시,-,-,128.9198242,35.11165889,12542,50000002755
경일고등학교입구,부산광역시,강서구,명지동,128.9240097,35.1133906,12102,21120541023
을숙도문화회관,부산광역시,사하구,하단1동,128.9468976,35.10777321,10224,21100561002
하단역,부산광역시,사하구,하단1동,128.9652591,35.10611708,10078,21100561020
하단교차로,부산광역시,사하구,하단2동,128.967766,35.10766361,10081,21100571004
동아대입구,부산광역시,사하구,하단2동,128.9638513,35.11336585,10092,21100571008
엄궁한신1차아파트,부산광역시,사상구,엄궁동,128.9681517,35.12564543,15199,21150641004
엄궁삼거리,부산광역시,사상구,감전1동,128.9721839,35.13190118,15187,21150581008
엄궁정비,부산광역시,사상구,감전1동,128.9712993,35.13661957,15179,21150581006
부산은행사상공단지점,부산광역시,사상구,감전1동,128.9703045,35.14199725,15180,21150581005
진성철강,부산광역시,-,-,128.9717424,35.14396175,15276,50000000484
화진철강,부산광역시,-,-,128.9772391,35.14192109,15272,50000000479
경북철강,부산광역시,사상구,학장동,128.981185,35.14706592,15146,21150631015
새벽시장,부산광역시,사상구,감전2동,128.9829743,35.15416904,15137,21150591001
KEB하나은행,부산광역시,사상구,괘법동,128.9841509,35.15973473,15087,21150571025
괘법르네시떼역.르네시떼,부산광역시,사상구,괘법동,128.9777924,35.16320945,15069,21150571004
감전동수문앞,부산광역시,사상구,감전1동,128.9738849,35.15747575,15085,21150581011
둔치도입구,부산광역시,-,-,128.8934581,35.16418984,12450,50000000660
사구,부산광역시,강서구,녹산동,128.8857147,35.15914247,12156,21120561112
렛츠런파크입구,부산광역시,강서구,녹산동,128.8809949,35.15201353,12150,21120561115
렛츠런파크정문,부산광역시,-,-,128.8768246,35.15180727,12441,50000000645
렛츠런파크에코랜드,부산광역시,-,-,128.872409,35.15136643,12443,50000000643
렛츠런파크관람대,부산광역시,-,-,128.8683114,35.15619254,12445,50000000642
탑동,부산광역시,-,-,128.8644485,35.1590638,12438,50000000648
조선해양기자재연구원,부산광역시,-,-,128.8635592,35.16048785,12532,50000002685
범방동삼층석탑,부산광역시,-,-,128.8640653,35.16198506,12528,50000002689
한국해양대학교서부산융합캠퍼스,부산광역시,-,-,128.8667073,35.16090799,12530,50000002686
DSK,부산광역시,-,-,128.860449,35.15763382,12436,50000000649
강진산업,부산광역시,-,-,128.8592147,35.15330449,12435,50000000651
조선해양기자재회관,부산광역시,-,-,128.8600134,35.15007044,12432,50000000654
우성전기,부산광역시,-,-,128.8611626,35.14608751,12430,50000000655
지사산단입구,부산광역시,-,-,128.85739,35.13638764,12361,50000000429
명동,부산광역시,-,-,128.8454857,35.14411266,12326,50000000150
동화엔텍,부산광역시,-,-,128.8365413,35.14912407,12328,50000000152
금강.협성아파트,부산광역시,-,-,128.8362024,35.14978936,12412,50000000571
지사휴먼시아아파트,부산광역시,-,-,128.8349827,35.15081495,12353,50000000381
지사문화회관,부산광역시,-,-,128.8312734,35.15078546,12355,50000000379
에스피엘,부산광역시,-,-,128.8249893,35.15080597,12490,50000002081
삼영MT,부산광역시,-,-,128.8197805,35.14947395,12488,50000002079
자동차부품멀티관,부산광역시,-,-,128.8242695,35.14879361,12335,50000002084
이원솔루텍,부산광역시,-,-,128.8305868,35.1485496,12466,50000000779
자동차부품복지관,부산광역시,-,-,128.8303742,35.14640344,12464,50000000761
테크노파크입구,부산광역시,-,-,128.8285055,35.14453237,12462,50000000759
한일기공,부산광역시,-,-,128.8249167,35.14202705,12460,50000000757
(주)신영,부산광역시,-,-,128.8202776,35.13952164,12486,50000002077
차고지,부산광역시,영도구,동삼2동,129.0812649,35.06336769,4024,21040661008
하리,부산광역시,영도구,동삼2동,129.0805029,35.06877174,4095,21040661007
한국해양대.부산해사고,부산광역시,-,-,129.0774196,35.07244974,4198,50000000827
조양아파트,부산광역시,영도구,동삼1동,129.0712548,35.07230327,4119,21040651016
남고교,부산광역시,영도구,동삼1동,129.066492,35.06961587,4123,21040651028
75광장,부산광역시,영도구,동삼1동,129.0585071,35.07098935,4131,21040651027
흰여울문화마을,부산광역시,영도구,영선2동,129.04458,35.07962098,4034,21040551011
영선2동행정복지센터,부산광역시,-,-,129.0420271,35.08705756,4187,50000000445
해동병원,부산광역시,영도구,영선1동,129.044299,35.09121396,4004,21040541001
봉학초등학교,부산광역시,영도구,청학1동,129.0536148,35.09559818,4063,21040631009
시립박물관.부산문화회관,부산광역시,남구,대연4동,129.093063,35.12915414,7191,21070541029
유엔조각공원,부산광역시,-,-,129.0986011,35.13001577,7225,50000002299
LG메트로시티,부산광역시,남구,대연3동,129.1086219,35.13251715,7175,21070531037
올림픽교차로환승센터,부산광역시,-,-,129.1377092,35.16808137,9725,50000002300
동해선신해운대역,부산광역시,-,-,129.1777454,35.18133587,9344,50000000506
벡스코역.올림픽교차로환승센터,부산광역시,-,-,129.1374006,35.16782096,9376,50000002305
남부면허시험장,부산광역시,-,-,129.1059398,35.13023902,7202,50000000747
유엔조각공원,부산광역시,-,-,129.0978387,35.13022723,7226,50000002298
시립박물관.부산문화회관,부산광역시,남구,대연4동,129.0930048,35.12893374,7190,21070541028
HJ중공업,부산광역시,영도구,청학1동,129.0535976,35.09609569,4061,21040631003
해동병원,부산광역시,영도구,봉래1동,129.0442436,35.09200165,4003,21040591001
영선2동행정복지센터,부산광역시,-,-,129.0417051,35.08733332,4188,50000000444
흰여울문화마을,부산광역시,영도구,영선2동,129.0441938,35.07958154,4033,21040551006
75광장,부산광역시,영도구,동삼1동,129.0582103,35.07076697,4130,21040651031
남고교,부산광역시,영도구,동삼1동,129.0672765,35.0697257,4121,21040651037
조양아파트,부산광역시,영도구,동삼1동,129.0699516,35.07129839,4120,21040651014
한국해양대.부산해사고,부산광역시,-,-,129.0774058,35.07212105,4199,50000000828
하리,부산광역시,영도구,동삼2동,129.0808333,35.06792875,4096,21040661009
태종대.태종대온천,부산광역시,영도구,동삼2동,129.0809444,35.06351104,4192,21040661011
원자력의학원,부산광역시,-,-,129.242112,35.32086308,16252,50000000063
좌동리교차로,부산광역시,-,-,129.2421558,35.31777373,16253,50000000064
장안제일고등학교,부산광역시,-,-,129.2430718,35.31471326,16272,50000000398
좌천삼거리,부산광역시,기장군,장안읍,129.2436855,35.31285987,16101,21310121015
동해선좌천역,부산광역시,-,-,129.2445803,35.31171835,16407,50000003039
좌천초등학교,부산광역시,-,-,129.2414783,35.31075318,16270,50000000406
부산장안고등학교,부산광역시,기장군,장안읍,129.2373011,35.3206519,16018,21310121020
부산프리미엄아울렛,부산광역시,-,-,129.2346834,35.32199864,16290,50000000449
기장구조대,부산광역시,기장군,정관읍,129.2127226,35.32463003,16020,21310321007
예림마을,부산광역시,기장군,정관읍,129.2063019,35.32518695,16021,21310321024
서편마을,부산광역시,기장군,정관읍,129.2027292,35.32440363,16022,21310321025
강변마을,부산광역시,기장군,정관읍,129.1939602,35.32262344,16024,21310321027
달산마을,부산광역시,-,-,129.191166,35.3221084,16351,50000002159
옛터어린이공원입구,부산광역시,-,-,129.190613,35.32402428,16353,50000002157
서희스타힐스,부산광역시,-,-,129.1878808,35.3247406,16257,50000000067
소두방공원,부산광역시,-,-,129.1851136,35.32385351,16255,50000000065
덕산마을,부산광역시,기장군,정관읍,129.1833841,35.32279588,16037,21310321029
정관읍사무소.기장소방서,부산광역시,기장군,정관읍,129.1805875,35.32509347,16086,21310321030
신동아파밀리에후문,부산광역시,기장군,정관읍,129.1765314,35.3269422,16118,21310321031
평전마을,부산광역시,기장군,정관읍,129.1736094,35.328835,16180,21310321003
산막입구,부산광역시,기장군,정관읍,129.1719469,35.33054322,16040,21310321004
죽향공원,부산광역시,-,-,129.1698597,35.33276783,16377,50000002588
현진에버빌후문사거리,부산광역시,-,-,129.1694364,35.33523998,16273,50000000372
LH7단지,부산광역시,-,-,129.1670269,35.33869393,16295,50000000593
이지더원1차아파트정문,부산광역시,-,-,129.1641509,35.34012644,16258,50000000070
모전초등학교,부산광역시,-,-,129.1626165,35.33929109,16043,50000000062
모전마을,부산광역시,기장군,정관읍,129.1637629,35.33670235,16138,21310321059
솔마루공원,부산광역시,기장군,정관읍,129.1652293,35.3345182,16224,21310321096
정원초등학교,부산광역시,기장군,정관읍,129.1669705,35.33109547,16135,21310321002
신정초등학교,부산광역시,-,-,129.1676572,35.32976606,16293,50000000578
휴먼시아1차,부산광역시,기장군,정관읍,129.1689595,35.32763557,16212,21310321086
동일스위트1차,부산광역시,-,-,129.1702508,35.32572749,16289,50000000447
계룡리슈빌,부산광역시,기장군,정관읍,129.1718865,35.32357597,16210,21310321085
한진해모로,부산광역시,기장군,정관읍,129.173628,35.32225994,16208,21310321083
정관농협기업지점,부산광역시,-,-,129.177223,35.32082398,16355,50000002213
동원로얄듀크2차아파트,부산광역시,기장군,정관읍,129.1769076,35.31828021,16249,21310321100
철마면행정복지센터,부산광역시,기장군,철마면,129.1507109,35.27440636,16176,21310331031
철마교,부산광역시,-,-,129.1502788,35.27061484,16357,50000002221
대곡마을,부산광역시,기장군,철마면,129.1505833,35.26671526,16230,21310331052
구서역.금정경찰서,부산광역시,금정구,구서1동,129.092245,35.24577155,11060,21110691012
장전역,부산광역시,금정구,장전1동,129.0877018,35.23831123,11249,21110611013
장전1치안센터,부산광역시,금정구,장전1동,129.087483,35.23570873,11250,21110611014
부산대학교정문,부산광역시,금정구,장전3동,129.0866581,35.23226003,11251,21110631015
명륜역,부산광역시,동래구,온천1동,129.0795593,35.21272455,6034,21060551014
온천장역,부산광역시,동래구,온천1동,129.0850334,35.21849695,6015,21060551002
구서역.금정경찰서,부산광역시,금정구,구서1동,129.0923217,35.24552588,11248,21110691027
대곡마을,부산광역시,기장군,철마면,129.1507346,35.26679,16231,21310331053
철마교,부산광역시,-,-,129.1504159,35.2706034,16358,50000002222
철마면행정복지센터,부산광역시,기장군,철마면,129.1504677,35.27432038,16033,21310331036
동원로얄듀크2차아파트,부산광역시,기장군,정관읍,129.1774063,35.31825896,16248,21310321101
정관농협기업지점,부산광역시,-,-,129.1773675,35.32108721,16356,50000002214
한진해모로,부산광역시,기장군,정관읍,129.1746843,35.32209679,16207,21310321082
계룡리슈빌,부산광역시,기장군,정관읍,129.1722235,35.32373149,16209,21310321084
정관주민자치회관,부산광역시,-,-,129.1705887,35.32582055,16288,50000000448
롯데캐슬,부산광역시,기장군,정관읍,129.1693772,35.32761474,16211,21310321087
신정초등학교,부산광역시,-,-,129.1679585,35.32993187,16294,50000000579
정원초등학교,부산광역시,기장군,정관읍,129.1668846,35.33199538,16041,21310321001
솔마루공원,부산광역시,기장군,정관읍,129.1655372,35.33463258,16223,21310321097
모전마을,부산광역시,기장군,정관읍,129.1636874,35.3370626,16042,21310321058
모전초등학교,부산광역시,-,-,129.1629265,35.33874938,16179,50000000061
이지더원1차아파트정문,부산광역시,-,-,129.1640676,35.33988914,16259,50000000069
동일스위트3차,부산광역시,-,-,129.1667919,35.33854047,16296,50000000591
현진에버빌후문사거리,부산광역시,-,-,129.1691574,35.3350873,16274,50000000371
죽향공원,부산광역시,-,-,129.1701855,35.33282055,16378,50000002589
산막입구,부산광역시,기장군,정관읍,129.1716901,35.33056023,16140,21310321005
평전마을,부산광역시,기장군,정관읍,129.1738921,35.32829072,16039,21310321006
신동아파밀리에후문,부산광역시,기장군,정관읍,129.1766596,35.32660386,16038,21310321032
정관읍사무소.기장소방서,부산광역시,기장군,정관읍,129.1797252,35.32517571,16172,21310321033
덕산마을,부산광역시,기장군,정관읍,129.1833578,35.32265939,16170,21310321034
소두방공원,부산광역시,-,-,129.1853275,35.32363337,16254,50000000066
서희스타힐스,부산광역시,-,-,129.1880222,35.32448123,16256,50000000068
옛터어린이공원입구,부산광역시,-,-,129.1900416,35.3242419,16354,50000002156
달산마을,부산광역시,-,-,129.1908258,35.32213259,16352,50000002158
강변마을,부산광역시,기장군,정관읍,129.1933156,35.32210667,16099,21310321036
서편마을,부산광역시,기장군,정관읍,129.2028636,35.32425093,16145,21310321038
예림마을,부산광역시,기장군,정관읍,129.20574,35.32504288,-,21310321039
기장구조대,부산광역시,기장군,정관읍,129.21273,35.3244532,16173,21310321008
부산장안고등학교,부산광역시,기장군,장안읍,129.2371321,35.32038251,16139,21310121021
좌천초등학교,부산광역시,-,-,129.2416065,35.31062014,16269,50000000405
좌천삼거리,부산광역시,기장군,장안읍,129.2438699,35.3128699,16175,21310121017
장안제일고등학교,부산광역시,-,-,129.2433698,35.31455905,16271,50000000397
좌동리교차로,부산광역시,기장군,장안읍,129.2423107,35.31775681,16285,21310121018
원자력의학원,부산광역시,기장군,장안읍,129.2423366,35.32103524,16237,21310121053
금곡주차장,부산광역시,북구,금곡동,129.0179787,35.26766853,-,21080541001
율리역,부산광역시,북구,금곡동,129.0127077,35.24690784,8031,21080541015
벽산아파트,부산광역시,북구,금곡동,129.0128814,35.24431078,8032,21080541016
북구보건소.인도네시아센터,부산광역시,북구,금곡동,129.013948,35.24048371,8034,21080541018
화신중학교.화명역,부산광역시,북구,화명3동,129.0137464,35.23714565,8047,21080631001
와석,부산광역시,북구,화명3동,129.0133995,35.23356875,8050,21080631002
대림아파트,부산광역시,북구,화명3동,129.013041,35.23168829,8051,21080631003
북부경찰서,부산광역시,북구,화명3동,129.0117354,35.22794653,8054,21080631006
화명중학교,부산광역시,북구,화명1동,129.0096958,35.22507745,8056,21080551001
수정역,부산광역시,북구,화명3동,129.0087216,35.22275024,8025,21080631004
낙동고등학교,부산광역시,북구,덕천2동,129.0089275,35.21624623,8061,21080571011
숙등역.부민병원,부산광역시,북구,덕천2동,129.0102791,35.21189322,8123,21080571012
덕천역,부산광역시,북구,덕천2동,129.0080248,35.21093546,8119,21080571009
강서구청역,부산광역시,강서구,대저1동,128.9796132,35.2113136,12298,21120511075
강서체육공원,부산광역시,강서구,대저1동,128.9740759,35.20770644,12054,21120511021
신덕마을,부산광역시,강서구,대저1동,128.9684981,35.20009891,12196,21120511019
경전철덕두역,부산광역시,강서구,대저2동,128.9532416,35.18122989,12027,21120521013
국제선청사,부산광역시,강서구,대저2동,128.9475622,35.17356904,-,21120521019
국내선,부산광역시,강서구,대저2동,128.9494215,35.17077603,-,21120521066
경전철덕두역,부산광역시,강서구,대저2동,128.9541054,35.18131954,12028,21120521020
덕두시장,부산광역시,강서구,대저2동,128.9577446,35.17902738,12134,21120521017
서부산유통지구역,부산광역시,-,-,128.954476,35.16677113,12367,50000000436
금호마을,부산광역시,강서구,대저2동,128.9585565,35.16373477,12044,21120521030
작지,부산광역시,강서구,대저2동,128.9500589,35.1437483,12295,21120521006
명지시장,부산광역시,강서구,명지동,128.9318826,35.11156791,12147,21120541019
명지초교.명지중학교,부산광역시,-,-,128.9268764,35.1042202,12474,50000000792
명지국제신도시입구,부산광역시,-,-,128.9232456,35.10464743,12483,50000002020
금강펜테리움2차아파트.호반베르디움2차아파트,부산광역시,-,-,128.920676,35.10321019,12482,50000001865
금강펜테리움아파트,부산광역시,-,-,128.9202435,35.10020121,12458,50000000705
호반베르디움아파트,부산광역시,-,-,128.9197442,35.09726358,12476,50000000808
법원검찰청사거리,부산광역시,-,-,128.9116497,35.09599464,12502,50000002072
명원초등학교,부산광역시,-,-,128.9119434,35.09378209,12538,50000002696
행복마을,부산광역시,강서구,명지동,128.911592,35.08660841,12278,21120541094
남명초등학교,부산광역시,강서구,명지동,128.9100838,35.08447198,12279,21120541092
롯데캐슬아파트,부산광역시,강서구,명지동,128.9047885,35.08444417,12280,21120541089
퀸덤3단지,부산광역시,강서구,명지동,128.9014505,35.08441879,12281,21120541088
퀸덤1.2단지,부산광역시,강서구,명지동,128.8978887,35.0867647,12282,21120541086
신호대교,부산광역시,-,-,128.8968876,35.08828699,12391,50000000508
삼성자동차남문,부산광역시,-,-,128.8817884,35.08797935,-,50000002595
신호119안전센터,부산광역시,-,-,128.8806528,35.08555471,:temp,50000002597
송정초등학교,부산광역시,-,-,128.875183,35.08584449,12516,50000002493
부산지방중소벤처기업청,부산광역시,강서구,녹산동,128.8557542,35.08915633,12265,21120561213
경제자유구역청사거리,부산광역시,강서구,녹산동,128.8387994,35.08912533,12245,21120561023
부산항홍보관,부산광역시,강서구,녹산동,128.8309203,35.08713016,12300,21120561220
세방물류,부산광역시,-,-,128.825728,35.0862164,13393,50000000553
동방물류센터,부산광역시,-,-,128.8170551,35.08632191,-,50000002693
GW코퍼레이션,부산광역시,-,-,128.8135247,35.0863207,-,50000002692
지앤지,부산광역시,-,-,128.8068625,35.08550094,-,50000002690
신항국제물류,부산광역시,-,-,128.8019022,35.08467132,-,50000000439
신항서문입구,부산광역시,-,-,128.8016657,35.08289042,12369,50000000443
글로벌물류센터,부산광역시,-,-,128.8152482,35.08298739,12371,50000000050
부산신항만,부산광역시,강서구,녹산동,128.8345039,35.07851584,12064,21120561218
부산신항다목적터미널,부산광역시,-,-,128.8345243,35.07400058,12292,50000000420
현대상선,부산광역시,-,-,128.8345176,35.07139679,12290,50000000051
선창,부산광역시,강서구,천가동,128.8333145,35.06676884,-,21120571011
현대상선,부산광역시,-,-,128.8350216,35.07138465,12289,50000000052
부산신항다목적터미널,부산광역시,-,-,128.8349827,35.07390801,12291,50000000421
부산신항만,부산광역시,강서구,녹산동,128.8349806,35.07845605,12065,21120561126
글로벌물류센터,부산광역시,-,-,128.8152403,35.08337053,12372,50000000049
신항서문입구,부산광역시,-,-,128.8016103,35.08335988,12370,50000000442
신항국제물류,부산광역시,-,-,128.8020878,35.08438468,-,50000000438
크로스독,부산광역시,-,-,128.8082937,35.08576799,-,50000002694
GW코퍼레이션,부산광역시,-,-,128.8135347,35.08577982,-,50000002691
동방물류센터,부산광역시,강서구,녹산동,128.8201837,35.0858782,-,21120561208
세방물류,부산광역시,-,-,128.8256438,35.08587971,12392,50000000554
부산항홍보관,부산광역시,강서구,녹산동,128.831203,35.08688748,12301,21120561219
경제자유구역청사거리,부산광역시,강서구,녹산동,128.8387009,35.08875993,12246,21120561025
부산지방중소벤처기업청,부산광역시,강서구,녹산동,128.8555523,35.08878335,12264,21120561214
송정초등학교,부산광역시,-,-,128.8754391,35.08553412,12517,50000002494
신호119안전센터,부산광역시,-,-,128.8805648,35.08578138,-,50000002598
삼성자동차남문,부산광역시,-,-,128.8821604,35.08841968,-,50000002596
신호대교,부산광역시,-,-,128.8967259,35.08864551,12390,50000000507
퀸덤1.2단지,부산광역시,강서구,명지동,128.8978675,35.08655773,12273,21120541085
극동스타클래스아파트,부산광역시,강서구,명지동,128.9008963,35.08421164,12274,21120541087
롯데캐슬아파트,부산광역시,강서구,명지동,128.9047096,35.08420777,12275,21120541090
남명초등학교,부산광역시,강서구,명지동,128.9101524,35.08422598,12276,21120541091
행복마을,부산광역시,강서구,명지동,128.9119393,35.08652767,12277,21120541093
명원초등학교,부산광역시,-,-,128.9125084,35.09332708,12537,50000002697
법원검찰청사거리,부산광역시,-,-,128.9122462,35.09524623,12503,50000002071
대방노블랜드아파트,부산광역시,-,-,128.9201292,35.09731604,12475,50000000807
에일린의뜰아파트,부산광역시,-,-,128.9204863,35.10003515,12457,50000000704
금강펜테리움2차아파트,부산광역시,-,-,128.9209826,35.10319183,12481,50000001864
